OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),DefaultData,ComplianceStatus,TotalGHGEmissions,GHGEmissionsIntensity,BuildingAge
23396,NonResidential,Other,DWW-SOC 4500 W. Marginal Way SW,4500 W MARGINAL WAY SW,Seattle,WA,98106.0,7666703680,1,Delridge,47.563190000000006,-122.35067,1.0,1,40189,0,40189,"Office, Other - Utility, Parking",Other - Utility,28347.0,,42.59999847,96.09999847,1594851.25,0.0,921235.0,588057.0,False,Compliant,37.65,0.94,19
23400,NonResidential,Small- and Mid-Sized Office,Frye Commerce Center,2414 SW Andover St,Seattle,WA,98103.0,7666704005,1,DELRIDGE,47.56877,-122.36368999999999,1.0,2,66484,0,66484,"Non-Refrigerated Warehouse, Office, Retail Store",Office,49334.0,69.0,40.59999847,127.5,3098383.5,0.0,3046543.0,0.0,False,Compliant,21.24,0.32,28
23404,NonResidential,Small- and Mid-Sized Office,Swedish Cherry Building,1120 Cherry,Seattle,WA,98122.0,8590900710,3,EAST,47.607890000000005,-122.32248999999999,1.0,3,25151,0,25151,Office,Office,24155.0,85.0,61.29999924,122.5,1481688.75,748984.6875,607890.0,0.0,False,Compliant,62.05,2.47,57
23408,NonResidential,Hotel,Hotel - The Baroness Hotel,1005 Spring Street,Seattle,WA,98104.0,8590901030,3,EAST,47.60958,-122.32646000000001,1.0,6,35770,0,35770,Hotel,Hotel,35770.0,56.0,79.30000305,118.59999850000001,2835357.0,0.0,605147.0,2035833.0,False,Compliant,112.34,3.14,88
23410,NonResidential,Hotel,Hotel - Inn at Virginia Mason,1006 Spring St,Seattle,WA,98101.0,8590901105,3,EAST,47.609809999999996,-122.32687,1.0,9,48006,0,48006,Hotel,Hotel,48006.0,85.0,66.30000305,133.8999939,3182794.5,0.0,1533438.0,1706316.0,False,Compliant,101.31,2.11,88
23416,NonResidential,Mixed Use Property,Asian Plaza 1,1032 S. Jackson,Seattle,WA,98104.0,8591900145,2,DOWNTOWN,47.59949,-122.31851,1.0,2,29631,0,29631,"Office, Restaurant, Supermarket/Grocery Store",Supermarket/Grocery Store,16000.0,,156.6999969,332.7999878,5327051.5,0.0,2737254.0,2407137.0,False,Compliant,146.93,4.96,56
23418,NonResidential,Small- and Mid-Sized Office,Eng Suey Sun Plaza,"815 S Weller St,",Seattle,WA,98104.0,8592900065,2,DOWNTOWN,47.59727,-122.32196,1.0,2,23472,0,23472,"Office, Other, Retail Store",Office,20695.0,,70.0,149.8000031,1589717.125,0.0,864104.0,761205.0,False,Compliant,46.45,1.98,27
23419,Nonresidential COS,Small- and Mid-Sized Office,CSC Engineering (A),714 S. Charles St,Seattle,WA,98134.0,8592900285,2,GREATER DUWAMISH,47.5956,-122.32292,1.0,2,21315,0,21315,Office,Office,20424.0,34.0,154.8000031,247.3000031,3161573.5,0.0,820533.0,1975892.0,False,Compliant,110.66,5.19,43
23459,NonResidential,Small- and Mid-Sized Office,18 West Mercer,18 West Mercer St,Seattle,WA,98119.0,3879900465,7,MAGNOLIA / QUEEN ANNE,47.62481,-122.35762,1.0,4,57110,15812,41298,"Office, Parking",Office,36867.0,69.0,61.70000076,180.0,2275712.0,0.0,1994494.0,195966.0,False,Compliant,24.31,0.43,32
23846,NonResidential,Small- and Mid-Sized Office,Diamond Building,3161 Elliott Avenue,Seattle,WA,98121.0,7666202225,7,DOWNTOWN,47.61833,-122.35871000000002,1.0,3,34030,0,34030,Office,Office,34030.0,50.0,53.40000153,151.1000061,1815642.75,0.0,1530330.0,218300.0,False,Compliant,22.26,0.65,37
23504,NonResidential,Distribution Center,3223,3223 6th Avenue South,Seattle,WA,98134.0,7674800055,2,GREATER DUWAMISH,47.5746,-122.32637,1.0,1,41308,0,41308,Distribution Center,Distribution Center,41308.0,7.0,43.40000153,98.90000153,1792023.375,0.0,1054767.0,587704.0,False,Compliant,38.57,0.93,64
23562,NonResidential,Mixed Use Property,The Travelers Hotel,80 Yesler Way,Seattle,WA,98104.0,8670450000,7,DOWNTOWN,47.60195,-122.33516000000002,1.0,3,43878,0,43878,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Retail Store",Multifamily Housing,12000.0,,23.39999962,73.5,769771.3125,0.0,769771.0,0.0,False,Compliant,5.37,0.12,103
23566,NonResidential,Other,ON THE BOARDS,100 West Roy St,Seattle,WA,98119.0,3879900640,7,MAGNOLIA / QUEEN ANNE,47.62591,-122.35843,1.0,3,34976,0,34976,Performing Arts,Performing Arts,34976.0,,27.0,68.09999847,943354.6875,0.0,665472.0,208239.0,False,Compliant,15.7,0.45,104
23618,NonResidential,Warehouse,"Ocean Beauty Alaska Bldg, LLC",1120 W Ewing St,Seattle,WA,98119.0,7666200070,7,MAGNOLIA / QUEEN ANNE,47.65674,-122.37223,1.0,1,38255,0,38255,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,38255.0,12.0,30.70000076,54.90000153,1173175.75,0.0,401825.0,583577.0,False,Compliant,33.8,0.88,59
23653,NonResidential,Small- and Mid-Sized Office,Ship Canal,146 North Canal Street,Seattle,WA,98103.0,7759900000,6,LAKE UNION,47.65103,-122.35541,1.0,3,48924,0,48924,"Office, Parking",Office,31325.0,71.0,76.59999847,166.6999969,2398376.5,0.0,1343373.0,939178.0,False,Compliant,59.24,1.21,27
23671,NonResidential,Small- and Mid-Sized Office,Areis Building,2366 Eastlake Avenue East,Seattle,WA,98102.0,2902200925,4,LAKE UNION,47.64168,-122.32562,1.0,4,50333,18036,32297,Office,Office,50333.0,88.0,35.0,109.90000149999999,1761932.5,0.0,1602084.0,0.0,False,Compliant,11.17,0.22,57
23672,NonResidential,Small- and Mid-Sized Office,2324 Eastlake,2324 Eastlake Ave E,Seattle,WA,98102.0,2902200965,4,LAKE UNION,47.6404,-122.32553,1.0,4,57432,21906,35526,"Office, Parking",Office,34160.0,,77.19999695,242.5,2638076.5,0.0,2520483.0,0.0,False,Compliant,17.57,0.31,30
23673,NonResidential,Small- and Mid-Sized Office,2300 Eastlake,2300 Eastlake Ave E,Seattle,WA,98102.0,2902200980,4,LAKE UNION,47.63995,-122.32557,1.0,3,25912,7956,17956,"Office, Parking",Office,17332.0,,40.79999924,128.1000061,706926.0,0.0,666740.0,0.0,False,Compliant,4.65,0.18,47
23674,NonResidential,Small- and Mid-Sized Office,2345 Eastlake,2345 Eastlake Ave E,Seattle,WA,98102.0,2902201025,4,LAKE UNION,47.64113,-122.32625,1.0,3,57132,21908,35224,"Office, Parking",Office,33705.0,73.0,59.20000076,185.8999939,1994967.75,0.0,1994967.0,0.0,False,Compliant,13.91,0.24,16
23689,NonResidential,Worship Facility,The Salvation Army,9050 16th Ave. SW,Seattle,WA,98106.0,3298700490,1,DELRIDGE,47.52172,-122.35486999999999,1.0,2,24224,0,24224,"Parking, Worship Facility",Worship Facility,24224.0,52.0,43.20000076,91.5,1045964.625,0.0,534935.0,433091.0,False,Compliant,26.73,1.1,59
23691,NonResidential,Worship Facility,Westood Christian Community,9252 16TH AVE SW,Seattle,WA,98106.0,3298700615,1,DELRIDGE,47.519890000000004,-122.35489,1.0,1,23706,0,23706,Worship Facility,Worship Facility,23706.0,78.0,19.29999924,35.79999924,456483.0938,0.0,176869.0,223902.0,False,Compliant,13.12,0.55,53
23701,NonResidential,Warehouse,Rung Building,1136 S. Albro Place,Seattle,WA,98108.0,3467800005,2,GREATER DUWAMISH,47.5465,-122.31703999999999,1.0,1,31900,0,31900,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,28000.0,,61.40000153,192.8000031,1964681.25,0.0,1964681.0,0.0,False,Compliant,13.7,0.43,53
